12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +821685 MUs
12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +820308 MUs
12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +815559 MUs
12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +811484 MUs
12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +813856 MUs
12:08,<JUDOth>,created a Control Field @나비공원 나비생태관 +790541 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -856584 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -874475 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -859193 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -811484 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -790541 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -851472 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -835778 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -813856 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -857748 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -852442 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -827934 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -833739 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -829339 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -837184 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -821685 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -815559 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -854178 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -820308 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -860699 MUs
12:09,<JUDOth>,destroyed a Control Field @나비공원 나비생태관 -848478 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +875406 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +857507 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +861694 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +860186 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +858739 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +855164 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +853424 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +852453 MUs
12:10,<JUDOth>,created a Control Field @자연교육센터 +849455 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +838137 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +836729 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +834685 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +830278 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +828871 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +822614 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +821235 MUs
12:11,<JUDOth>,created a Control Field @자연교육센터 +816480 MUs
12:12,<JUDOth>,created a Control Field @자연교육센터 +812398 MUs
12:12,<JUDOth>,created a Control Field @자연교육센터 +814763 MUs
12:12,<JUDOth>,created a Control Field @자연교육센터 +791406 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -822614 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -861694 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -816480 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -828871 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -875406 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -852453 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -791406 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -812398 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -855164 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -838137 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -830278 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -857507 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -814763 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -858739 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -821235 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -860186 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -853424 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -849455 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -836729 MUs
12:26,<JUDOth>,destroyed a Control Field @자연교육센터 -834685 MUs
12:28,<hero1210>,created a Control Field @사물놀이 +876383 MUs
12:28,<hero1210>,created a Control Field @사물놀이 +858478 MUs
12:28,<hero1210>,created a Control Field @사물놀이 +862996 MUs
12:28,<hero1210>,created a Control Field @사물놀이 +861486 MUs
